order_id,actual_delivery_date,late_delivery,delay_days,partial_delivery,cancelled,delay_reason
1418,2024-07-22,0,-1,0,0,none
1419,2024-07-15,0,0,0,0,none
1420,2024-07-22,1,1,0,0,none
1421,2024-07-18,0,-2,0,0,none
1422,2024-07-27,0,0,0,0,none
1423,2024-07-12,0,0,0,0,none
1424,2024-07-06,0,-2,0,0,none
1425,2024-07-23,1,1,0,0,weather
1426,2024-07-17,0,-2,0,0,none
1427,2024-07-10,0,0,0,0,none
1428,2024-07-21,0,0,0,0,none
1429,2024-07-25,0,-1,0,0,none
1430,2024-07-06,0,-1,0,0,none
1431,2024-08-03,0,-2,0,0,none
1432,2024-08-07,1,1,0,0,weather
1433,2024-08-01,1,2,0,0,none
1434,2024-07-25,1,2,0,0,none
1435,2024-07-21,1,2,0,0,none
1436,2024-07-06,1,1,0,0,none
1437,2024-08-04,1,1,0,0,weather
1438,2024-07-22,1,2,0,0,none
1439,2024-07-29,1,2,0,0,none
1440,2024-07-09,1,2,0,0,none
1441,2024-07-25,1,1,0,0,weather
1442,2024-07-05,0,-2,0,0,none
1443,2024-07-29,1,2,0,0,weather
1444,2024-07-30,0,0,0,0,none
1445,2024-08-03,0,0,0,0,none
1446,2024-07-25,0,-2,0,0,none
1447,2024-07-16,1,2,0,0,none
1448,2024-08-03,1,1,0,0,none
1449,2024-08-08,1,1,0,0,none
1450,2024-08-10,1,1,0,0,none
1451,2024-07-22,1,1,0,0,none
1452,2024-07-19,1,2,0,0,none
1453,2024-07-29,0,-1,0,0,none
1454,2024-07-13,1,4,0,0,none
1455,2024-07-19,1,3,0,0,none
1456,2024-08-04,0,0,0,0,none
1457,2024-07-31,1,2,0,0,none
1458,2024-07-30,1,3,0,0,none
1459,2024-07-19,0,-2,0,0,none
1460,2024-07-27,0,-1,0,0,none
1461,2024-07-18,1,1,0,0,none
1462,2024-08-05,0,-1,0,0,none
1463,2024-08-02,0,-3,0,0,none
1464,2024-07-30,1,1,0,0,weather
1465,2024-07-15,1,1,0,0,none
1466,2024-08-09,0,-1,0,0,none
1467,2024-07-20,1,1,0,0,weather
1468,2024-07-14,0,0,0,0,none
1469,2024-07-10,0,-1,0,0,none
1470,2024-07-31,0,0,0,0,none
1471,2024-07-26,1,4,0,0,weather
1472,2024-07-28,0,0,0,0,none
1473,2024-07-10,0,-1,0,0,none
1474,2024-07-18,0,-1,0,0,none
1475,2024-07-24,1,1,0,0,none
1476,2024-07-26,0,-2,0,0,none
1477,2024-08-03,0,-1,0,0,none
1478,2024-08-05,0,0,0,0,none
1479,2024-07-23,0,0,0,0,none
1480,2024-08-07,1,3,0,0,weather
1481,2024-07-28,0,-1,0,0,none
1482,2024-08-15,1,1,0,0,none
1483,2024-08-08,1,2,0,0,none
1484,2024-07-22,1,1,0,0,none
1485,2024-08-14,1,3,0,0,weather
1486,2024-07-23,1,2,0,0,none
1487,2024-08-03,0,-2,0,0,none
1488,2024-08-02,1,3,0,0,none
1489,2024-07-30,1,2,0,0,none
1490,2024-07-18,0,-1,0,0,none
1491,2024-07-29,1,2,0,0,none
1492,2024-07-29,1,1,0,0,none
1493,2024-07-17,0,0,0,0,none
1494,2024-08-07,1,1,0,0,none
1495,2024-08-12,0,0,0,0,none
1496,2024-08-10,1,2,0,0,none
1497,2024-08-08,1,1,0,0,none
1498,2024-08-03,1,4,0,0,none
1499,2024-08-09,1,1,0,0,none
1500,2024-08-03,1,1,0,0,weather
1501,2024-07-29,1,3,0,0,none
1502,2024-07-31,0,-1,0,0,none
1503,2024-07-28,0,-1,0,0,none
1504,2024-07-26,0,0,0,0,none
1505,2024-07-27,0,0,0,0,none
1506,2024-07-28,1,2,0,0,none
1507,2024-08-07,0,-3,0,0,none
1508,2024-07-23,0,0,0,0,none
1509,2024-07-24,0,0,0,0,none
1510,2024-08-13,0,0,0,0,none
1511,2024-07-27,1,1,0,0,none
1512,2024-08-03,0,0,0,0,none
1513,2024-08-09,0,0,0,0,none
1514,2024-08-13,0,0,0,0,none
1515,2024-08-02,1,1,0,0,none
1516,2024-07-27,0,-2,0,0,none
1517,2024-08-02,1,3,0,0,none
1518,2024-07-30,0,-2,0,0,none
1519,2024-07-28,0,-1,0,0,none
1520,2024-08-04,0,-2,0,0,none
1521,2024-08-11,1,1,0,0,none
1522,2024-07-29,0,-2,0,0,none
1523,2024-08-13,1,2,0,0,none
1524,2024-07-30,0,-1,0,0,none
1525,2024-07-31,1,2,0,0,weather
1526,2024-07-27,0,0,0,0,none
1527,2024-07-29,1,3,0,0,weather
1528,2024-07-25,1,3,0,0,none
1529,2024-08-07,0,0,0,0,none
1530,2024-07-30,0,-1,0,0,none
1531,2024-07-28,1,1,0,0,weather
1532,2024-08-06,1,1,0,0,none
1533,2024-08-09,0,0,0,0,none
1534,2024-08-13,0,0,0,0,none
1535,2024-08-07,0,0,0,0,none
1536,2024-08-15,0,-1,0,0,none
1537,2024-07-28,1,1,0,0,none
1538,2024-08-18,0,-1,0,0,none
1539,2024-08-08,0,-1,0,0,none
1540,2024-08-09,0,0,0,0,none
1541,2024-07-31,0,-3,0,0,none
1542,2024-08-01,0,-2,0,0,none
1543,2024-07-30,0,0,0,0,none
1544,2024-08-24,0,0,0,0,none
1545,2024-08-14,1,1,1,0,weather
1546,2024-08-07,1,2,0,0,none
1547,2024-07-27,0,-2,0,0,none
1548,2024-08-24,1,2,0,0,none
1549,2024-08-13,0,-3,0,0,none
1550,2024-08-05,0,0,0,0,none
1551,2024-08-08,0,0,0,0,none
1552,2024-08-15,1,2,0,0,weather
1553,2024-08-03,0,0,0,0,none
1554,2024-07-29,1,1,0,0,none
1555,2024-08-21,1,2,0,0,weather
1556,2024-08-02,1,2,0,0,none
1557,2024-08-01,1,2,0,0,none
1558,2024-08-03,0,-1,0,0,none
1559,2024-08-17,0,0,0,0,none
1560,2024-08-13,1,1,0,0,none
1561,2024-07-24,0,-2,0,0,none
1562,2024-08-19,1,1,0,0,none
1563,2024-08-19,1,1,0,0,none
1564,2024-08-20,1,1,1,0,none
1565,2024-08-04,1,2,0,0,weather
1566,2024-08-06,1,1,0,0,none
1567,2024-07-27,0,-1,0,0,none
1568,2024-08-20,1,2,0,0,none
1569,2024-08-06,1,1,1,0,none
1570,2024-07-28,1,1,0,0,none
1571,2024-08-05,1,2,0,0,none
1572,2024-07-29,1,1,0,0,none
1573,2024-08-23,1,3,0,0,none
1574,2024-08-02,0,-1,0,0,none
1575,2024-08-11,0,-1,0,0,none
1576,2024-08-11,0,-1,0,0,none
1577,2024-08-14,0,0,0,0,none
1578,2024-08-19,1,1,1,0,none
1579,2024-07-28,0,0,0,0,none
1580,2024-07-26,0,0,0,0,none
1581,2024-08-24,1,3,0,0,none
1582,2024-08-18,0,0,0,0,none
1583,2024-08-01,1,2,0,0,none
1584,2024-08-12,1,2,0,0,weather
1585,2024-08-06,1,1,0,0,none
1586,2024-08-14,1,3,0,0,none
1587,2024-08-17,1,1,0,0,none
1588,2024-08-12,0,-3,0,0,none
1589,2024-07-30,1,1,0,0,none
1590,2024-08-10,1,3,0,0,weather
1591,2024-08-07,1,1,1,0,none
1592,2024-08-14,0,0,0,0,none
1593,2024-08-26,0,0,0,0,none
1594,2024-08-20,1,1,0,0,weather
1595,2024-08-10,1,1,0,0,none
1596,2024-08-12,1,2,0,0,weather
1597,2024-08-07,0,-3,0,0,none
1598,2024-08-09,1,2,0,0,none
1599,2024-08-17,1,2,0,0,none
1600,2024-08-26,1,1,0,0,none
1601,2024-08-02,1,3,0,0,none
1602,2024-08-05,1,3,0,0,none
1603,2024-08-13,1,1,0,0,none
1604,2024-08-14,1,2,0,0,none
1605,2024-08-09,0,-1,0,0,none
1606,2024-08-19,1,3,0,0,weather
1607,2024-08-10,1,2,0,0,weather
1608,2024-08-18,1,2,0,0,none
1609,2024-08-07,0,-1,0,0,none
1610,2024-08-25,0,0,0,0,none
1611,2024-08-08,1,1,0,0,none
1612,2024-08-04,1,2,0,0,none
1613,2024-08-11,0,-1,0,0,none
1614,2024-08-04,1,1,0,0,none
1615,2024-08-18,1,1,0,0,none
1616,2024-08-02,0,0,0,0,none
1617,2024-08-17,0,0,0,0,none
1618,2024-08-02,1,3,0,0,none
1619,2024-08-09,1,3,0,0,none
1620,2024-08-23,0,-1,0,0,none
1621,2024-08-10,0,-3,0,0,none
1622,2024-08-11,1,1,0,0,none
1623,2024-09-06,1,4,0,0,none
1624,2024-08-14,1,2,0,0,weather
1625,2024-07-29,0,-1,0,0,none
1626,2024-08-16,0,-1,0,0,none
1627,2024-08-16,1,1,0,0,none
1628,2024-07-31,1,1,0,0,none
1629,2024-08-26,1,2,0,0,weather
1630,2024-08-22,1,3,0,0,none
1631,2024-08-17,1,1,0,0,none
1632,2024-08-22,0,-1,0,0,none
1633,2024-08-08,0,-2,0,0,none
1634,2024-08-06,0,-1,0,0,none
1635,2024-08-13,1,1,0,0,none
1636,2024-08-07,0,0,0,0,none
1637,2024-08-05,0,-2,0,0,none
1638,2024-08-12,1,1,0,0,none
1639,2024-08-06,1,1,0,0,weather
1640,2024-08-08,0,-1,0,0,none
1641,2024-08-12,0,-2,0,0,none
1642,2024-08-01,0,0,0,0,none
1643,2024-08-30,1,1,0,0,none
1644,2024-08-07,0,-2,0,0,none
1645,2024-09-01,1,2,0,0,none
1646,2024-08-06,0,-1,0,0,none
1647,2024-08-10,0,-1,0,0,none
1648,2024-08-29,0,0,0,0,none
1649,2024-08-08,0,0,0,0,none
1650,2024-08-14,0,-1,0,0,none
1651,2024-08-14,0,-2,0,0,none
1652,2024-08-19,1,2,0,0,none
1653,2024-08-08,0,-3,0,0,none
1654,2024-08-11,0,-1,0,0,none
1655,2024-08-02,0,0,0,0,none
1656,2024-08-31,1,2,0,0,none
1657,2024-08-22,1,2,0,0,none
1658,2024-08-11,1,1,0,0,none
1659,2024-08-16,0,0,0,0,none
1660,2024-08-10,1,1,0,0,none
1661,2024-08-06,1,1,0,0,none
1662,2024-08-28,0,0,0,0,none
1663,2024-08-08,1,2,0,0,none
1664,2024-09-02,1,4,0,0,none
1665,2024-08-20,1,2,0,0,none
1666,2024-08-01,0,-2,0,0,none
1667,2024-08-16,1,2,0,0,none
1668,2024-08-13,1,1,0,0,none
1669,2024-08-27,1,2,0,0,none
1670,2024-08-13,0,-1,0,0,none
1671,2024-08-21,1,3,0,0,weather
1672,2024-08-17,1,1,0,0,none
1673,2024-08-27,0,0,0,0,none
1674,2024-08-29,1,1,0,0,none
1675,2024-08-29,1,1,0,0,none
1676,2024-08-27,0,0,0,0,none
1677,2024-08-20,0,0,0,0,none
1678,2024-08-15,1,1,0,0,none
1679,2024-09-01,1,3,0,0,none
1680,2024-09-03,1,3,0,0,none
1681,2024-08-26,0,-2,0,0,none
1682,2024-08-11,1,3,0,0,none
1683,2024-09-06,1,3,0,0,none
1684,2024-08-14,1,1,0,0,none
1685,2024-08-18,0,0,0,0,none
1686,2024-09-05,1,3,0,0,none
1687,2024-08-12,0,-1,0,0,none
1688,2024-08-10,1,1,0,0,weather
1689,2024-09-01,1,3,0,0,weather
1690,2024-08-22,0,-3,0,0,none
1691,2024-08-08,1,2,0,0,weather
1692,2024-08-21,0,-1,0,0,none
1693,2024-08-25,0,-1,0,0,none
1694,2024-09-04,1,2,0,0,none
1695,2024-08-31,1,1,0,0,none
1696,2024-08-30,1,2,0,0,none
1697,2024-08-24,1,2,0,0,weather
1698,2024-09-03,1,2,0,0,none
1699,2024-08-25,0,-1,0,0,none
1700,2024-08-17,1,1,0,0,none
1701,2024-08-15,0,-1,0,0,none
1702,2024-08-16,0,-1,0,0,none
1703,2024-09-02,1,3,0,0,none
1704,2024-09-08,0,0,0,0,none
1705,2024-08-28,1,1,0,0,none
1706,2024-08-17,1,1,0,0,none
1707,2024-08-17,1,2,0,0,none
1708,2024-08-16,0,-1,0,0,none
1709,2024-08-24,0,0,0,0,none
1710,2024-08-26,0,0,0,0,none
1711,2024-09-09,0,0,0,0,none
1712,2024-08-18,0,0,0,0,none
1713,2024-08-16,0,-3,0,0,none
1714,2024-08-20,1,1,0,0,weather
1715,2024-08-23,1,1,0,0,weather
1716,2024-09-04,1,3,0,0,none
1717,2024-08-21,0,0,0,0,none
1718,2024-08-28,0,0,0,0,none
1719,2024-08-21,0,-3,0,0,none
1720,2024-08-23,0,-1,0,0,none
1721,2024-08-23,0,0,0,0,none
1722,2024-08-31,0,0,0,0,none
1723,2024-08-16,0,-1,0,0,none
1724,2024-08-21,0,-1,0,0,none
1725,2024-08-26,0,0,0,0,none
1726,2024-08-21,0,-1,0,0,none
1727,2024-09-12,1,3,0,0,none
1728,2024-08-29,1,4,0,0,weather
1729,2024-08-27,0,0,0,0,none
1730,2024-08-10,0,-3,0,0,none
1731,2024-08-18,1,1,0,0,none
1732,2024-08-20,1,1,0,0,weather
1733,2024-09-07,0,0,0,0,none
1734,2024-08-26,0,-2,0,0,none
1735,2024-09-03,1,1,0,0,none
1736,2024-08-24,0,0,0,0,none
1737,2024-08-23,1,2,0,0,none
1738,2024-08-16,1,3,1,0,weather
1739,2024-09-07,1,1,0,0,none
1740,2024-08-17,1,1,0,0,none
1741,2024-08-20,1,1,0,0,none
1742,2024-09-03,1,2,0,0,weather
1743,2024-08-24,0,-1,0,0,none
1744,2024-08-12,0,0,0,0,none
1745,2024-08-25,1,1,1,0,none
1746,2024-08-26,1,1,0,0,none
1747,2024-08-25,0,-1,0,0,none
1748,2024-08-22,0,0,0,0,none
1749,2024-09-01,0,0,0,0,none
1750,2024-09-03,1,1,0,0,weather
1751,2024-08-18,1,3,0,0,none
1752,2024-09-07,1,3,0,0,none
1753,2024-08-27,1,3,0,0,none
1754,2024-08-11,0,-1,0,0,none
1755,2024-09-09,1,2,0,0,none
1756,2024-08-15,0,0,0,0,none
1757,2024-09-01,1,2,0,0,none
1758,2024-09-09,0,0,0,0,none
1759,2024-08-29,0,-1,0,0,none
1760,2024-09-12,1,3,0,0,weather
1761,2024-09-02,1,2,0,0,none
1762,2024-08-25,1,1,0,0,none
1763,2024-08-17,0,0,0,0,none
1764,2024-08-23,1,4,0,0,none
1765,2024-08-31,1,2,0,0,none
1766,2024-08-15,1,1,0,0,weather
1767,2024-08-29,1,2,0,0,none
1768,2024-08-27,1,3,0,0,none
1769,2024-08-29,1,2,0,0,none
1770,2024-08-15,1,1,0,0,none
1771,2024-08-26,0,-1,0,0,none
1772,2024-09-10,0,0,0,0,none
1773,2024-08-20,1,2,0,0,weather
1774,2024-09-05,1,1,0,0,none
1775,2024-08-25,0,-2,0,0,none
1776,2024-08-29,1,2,0,0,none
1777,2024-08-19,0,-3,0,0,none
1778,2024-08-17,0,-1,0,0,none
1779,2024-08-29,1,3,0,0,none
1780,2024-09-14,1,2,1,0,none
1781,2024-08-30,0,-1,0,0,none
1782,2024-08-25,1,2,0,0,none
1783,2024-08-30,1,1,0,0,none
1784,2024-09-02,0,0,0,0,none
1785,2024-09-08,1,3,0,0,none
1786,2024-09-08,0,-1,0,0,none
1787,2024-09-13,1,4,0,0,weather
1788,2024-09-09,0,-1,0,0,none
1789,2024-09-07,0,-1,0,0,none
1790,2024-09-01,1,1,0,0,none
1791,2024-08-29,1,3,0,0,none
1792,2024-08-15,0,-2,0,0,none
1793,2024-08-30,1,2,0,0,none
1794,2024-09-03,0,0,0,0,none
1795,2024-08-24,0,-2,0,0,none
1796,2024-08-26,0,0,0,0,none
1797,2024-09-17,1,3,0,0,none
1798,2024-09-02,0,-1,0,0,none
1799,2024-09-06,0,-1,0,0,none
1800,2024-08-23,0,-1,0,0,none
1801,2024-09-09,0,0,0,0,none
1802,2024-09-16,1,1,0,0,none
1803,2024-09-04,1,1,0,0,none
1804,2024-09-10,0,0,0,0,none
1805,2024-08-24,0,-2,0,0,none
1806,2024-09-12,0,0,0,0,none
1807,2024-08-31,1,1,1,0,none
1808,2024-09-06,0,0,0,0,none
1809,2024-08-19,0,-1,0,0,none
1810,2024-09-08,1,2,0,0,none
1811,2024-09-15,1,1,0,0,none
1812,2024-09-04,0,0,0,0,none
1813,2024-08-31,0,-1,0,0,none
1814,2024-09-09,1,3,0,0,none
1815,2024-09-22,1,2,0,0,none
1816,2024-08-30,0,0,0,0,none
1817,2024-09-18,0,-1,0,0,none
1818,2024-09-09,0,0,0,0,none
1819,2024-09-17,0,0,0,0,none
1820,2024-08-23,0,-1,0,0,none
1821,2024-08-28,0,0,0,0,none
1822,2024-09-04,1,1,0,0,weather
1823,2024-09-14,1,1,0,0,none
1824,2024-09-11,1,2,1,0,none
1825,2024-09-12,0,-2,0,0,none
1826,2024-09-06,0,0,0,0,none
1827,2024-09-01,1,2,0,0,none
1828,2024-09-15,0,0,0,0,none
1829,2024-09-11,1,1,0,0,weather
1830,2024-09-01,0,0,0,0,none
1831,2024-08-25,1,2,0,0,none
1832,2024-09-08,0,-1,0,0,none
1833,2024-09-09,1,1,0,0,none
1834,2024-09-09,0,-1,0,0,none
1835,2024-08-25,1,2,0,0,none
1836,2024-09-10,0,0,0,0,none
1837,2024-09-08,0,-1,0,0,none
1838,2024-08-31,0,-3,0,0,none
1839,2024-09-05,1,1,0,0,none
1840,2024-09-01,1,1,0,0,none
1841,2024-08-25,1,1,0,0,none
1842,2024-09-15,1,3,0,0,none
1843,2024-09-12,0,0,0,0,none
1844,2024-08-31,1,2,0,0,none
1845,2024-09-23,1,2,0,0,none
1846,2024-08-30,0,0,0,0,none
1847,2024-09-17,0,-2,0,0,none
1848,2024-08-26,1,1,0,0,weather
1849,2024-09-07,0,-3,0,0,none
1850,2024-09-08,1,3,0,0,none
1851,2024-09-20,0,0,0,0,none
1852,2024-09-16,1,1,0,0,none
1853,2024-09-24,1,1,0,0,none
1854,2024-08-30,0,-2,0,0,none
1855,2024-09-14,1,1,0,0,none
1856,2024-09-20,1,1,0,0,none
1857,2024-08-27,1,1,0,0,none
1858,2024-09-17,1,2,0,0,none
1859,2024-09-15,1,3,0,0,none
1860,2024-09-02,0,0,0,0,none
1861,2024-09-20,1,3,0,0,none
1862,2024-10-03,1,3,0,0,none
1863,2024-09-05,0,-2,0,0,none
1864,2024-09-04,0,-1,0,0,none
1865,2024-09-21,1,2,0,0,none
1866,2024-09-20,0,-1,0,0,none
1867,2024-09-05,1,2,0,0,weather
1868,2024-09-11,1,3,0,0,none
1869,2024-09-29,1,4,0,0,weather
1870,2024-08-30,0,0,0,0,none
1871,2024-08-29,0,-1,0,0,none
1872,2024-08-28,0,-2,0,0,none
1873,2024-09-12,1,1,0,0,none
1874,2024-08-30,0,0,0,0,none
1875,2024-09-16,1,1,0,0,none
1876,2024-09-08,0,-1,0,0,none
1877,2024-09-03,1,2,0,0,none
1878,2024-09-16,1,1,0,0,none
1879,2024-09-18,1,1,0,0,none
1880,2024-09-27,0,0,0,0,none
1881,2024-09-17,1,3,0,0,none
1882,2024-09-15,1,1,0,0,none
1883,2024-09-16,0,0,0,0,none
1884,2024-09-25,0,-1,0,0,none
1885,2024-09-01,1,1,0,0,none
1886,2024-08-30,0,-1,0,0,none
1887,2024-08-27,0,-2,0,0,none
1888,2024-09-15,1,1,0,0,none
1889,2024-08-31,0,-1,0,0,none
1890,2024-09-21,0,0,0,0,none
1891,2024-09-06,1,1,0,0,none
1892,2024-09-06,1,1,0,0,none
1893,2024-09-22,1,1,0,0,none
1894,2024-09-10,0,0,0,0,none
1895,2024-09-07,1,2,0,0,weather
1896,2024-09-21,0,0,0,0,none
1897,2024-09-10,1,3,0,0,none
1898,2024-09-22,0,0,0,0,none
1899,2024-09-19,0,0,0,0,none
1900,2024-09-19,1,1,0,0,none
1901,2024-09-02,0,0,0,0,none
1902,2024-09-11,0,0,0,0,none
1903,2024-09-13,0,-1,0,0,none
1904,2024-08-31,1,1,0,0,none
1905,2024-09-09,0,-1,0,0,none
1906,2024-09-29,1,1,0,0,none
1907,2024-09-09,0,-1,0,0,none
1908,2024-09-22,0,-1,0,0,none
1909,2024-09-10,0,-2,0,0,none
1910,2024-09-08,1,3,0,0,none
1911,2024-09-23,1,2,1,0,weather
1912,2024-09-13,0,0,0,0,none
1913,2024-09-11,1,1,0,0,weather
1914,2024-09-12,0,-1,0,0,none
1915,2024-10-03,1,3,0,0,none
1916,2024-09-16,1,1,0,0,none
1917,2024-09-14,1,3,0,0,none
1918,2024-09-01,0,0,0,0,none
1919,2024-09-17,0,-1,0,0,none
1920,2024-09-10,0,-1,0,0,none
1921,2024-09-30,0,-1,0,0,none
1922,2024-09-14,0,-1,0,0,none
1923,2024-09-17,1,2,0,0,none
1924,2024-09-17,0,-2,0,0,none
1925,2024-09-08,1,1,0,0,none
1926,2024-09-10,1,1,0,0,none
1927,2024-09-23,1,1,0,0,weather
1928,2024-09-13,1,2,0,0,weather
1929,2024-09-27,1,3,0,0,none
1930,2024-09-27,1,2,0,0,none
1931,2024-09-17,1,4,0,0,none
1932,2024-09-09,0,-1,0,0,none
1933,2024-10-02,0,0,0,0,none
1934,2024-09-15,0,-1,0,0,none
1935,2024-09-24,0,0,0,0,none
1936,2024-09-10,0,0,0,0,none
1937,2024-09-11,0,0,0,0,none
1938,2024-10-01,1,2,0,0,none
1939,2024-10-04,1,1,1,0,weather
1940,2024-10-01,0,0,0,0,none
1941,2024-10-03,1,1,1,0,none
1942,2024-09-30,1,1,0,0,none
1943,2024-09-14,1,1,0,0,none
1944,2024-09-11,0,-2,0,0,none
1945,2024-09-23,1,1,0,0,none
1946,2024-09-12,1,1,0,0,none
1947,2024-09-05,0,0,0,0,none
1948,2024-09-04,0,-1,0,0,none
1949,2024-09-10,0,0,0,0,none
1950,2024-10-04,0,0,0,0,none
1951,2024-09-11,1,3,0,0,none
1952,2024-09-08,0,-1,0,0,none
1953,2024-09-11,1,2,0,0,none
1954,2024-09-07,1,2,0,0,none
1955,2024-09-17,0,-1,0,0,none
1956,2024-09-17,0,0,0,0,none
1957,2024-09-06,0,-1,0,0,none
1958,2024-10-01,0,0,0,0,none
1959,2024-09-15,1,2,0,0,none
1960,2024-09-22,0,0,0,0,none
1961,2024-10-05,0,0,0,0,none
1962,2024-10-10,0,0,0,0,none
1963,2024-09-12,0,0,0,0,none
1964,2024-09-10,1,1,0,0,none
1965,2024-09-16,0,0,0,0,none
1966,2024-10-08,1,2,0,0,none
1967,2024-09-14,0,0,0,0,none
1968,2024-09-18,0,-1,0,0,none
1969,2024-09-18,0,0,0,0,none
1970,2024-09-09,0,0,0,0,none
1971,2024-09-15,1,2,0,0,none
1972,2024-09-07,0,-2,0,0,none
1973,2024-10-02,0,0,0,0,none
1974,2024-10-07,1,2,0,0,weather
1975,2024-09-27,0,-1,0,0,none
1976,2024-09-15,1,1,0,0,weather
1977,2024-09-19,0,-3,0,0,none
1978,2024-09-20,0,-2,0,0,none
1979,2024-10-09,1,2,0,0,none
1980,2024-10-01,0,-1,0,0,none
1981,2024-09-25,1,2,0,0,weather
1982,2024-10-08,1,2,0,0,weather
1983,2024-09-26,0,-3,0,0,none
1984,2024-10-02,0,0,0,0,none
1985,2024-10-08,0,0,0,0,none
1986,2024-10-09,1,3,0,0,none
1987,2024-09-25,1,1,0,0,none
1988,2024-09-26,1,1,0,0,none
1989,2024-09-18,1,3,0,0,none
1990,2024-09-29,1,2,0,0,none
1991,2024-10-07,1,2,0,0,none
1992,2024-09-09,0,-1,0,0,none
1993,2024-09-19,1,2,0,0,weather
1994,2024-09-24,0,-2,0,0,none
1995,2024-09-26,1,1,0,0,weather
1996,2024-09-24,0,-1,0,0,none
1997,2024-10-01,0,0,0,0,none
1998,2024-09-18,0,-2,0,0,none
1999,2024-09-25,1,1,0,0,none
2000,2024-09-26,1,1,0,0,weather
2001,2024-09-21,1,1,0,0,none
2002,2024-09-26,1,1,1,0,none
2003,2024-09-23,0,-2,0,0,none
2004,2024-09-21,0,-2,0,0,none
2005,2024-10-05,1,3,0,0,none
2006,2024-10-12,0,-2,0,0,none
2007,2024-09-15,0,0,0,0,none
2008,2024-09-20,0,-1,0,0,none
2009,2024-09-20,1,1,0,0,weather
2010,2024-10-08,1,4,0,0,none
2011,2024-09-25,1,1,0,0,weather
2012,2024-10-03,0,-2,0,0,none
2013,2024-10-03,0,-1,0,0,none
2014,2024-09-29,1,1,0,0,none
2015,2024-10-08,0,-1,0,0,none
2016,2024-10-02,0,-1,0,0,none
2017,2024-09-18,0,-2,0,0,none
2018,2024-09-21,0,0,0,0,none
2019,2024-09-21,0,-1,0,0,none
2020,2024-09-27,0,0,0,0,none
2021,2024-10-01,0,0,0,0,none
2022,2024-10-02,0,-1,0,0,none
2023,2024-10-11,0,0,0,0,none
2024,2024-09-21,0,-3,0,0,none
2025,2024-10-03,1,1,0,0,none
2026,2024-10-08,1,1,0,0,weather
2027,2024-09-30,0,0,0,0,none
2028,2024-10-14,1,1,0,0,none
2029,2024-10-17,1,2,0,0,weather
2030,2024-10-13,0,-1,0,0,none
2031,2024-10-04,1,1,0,0,weather
2032,2024-10-13,0,-1,0,0,none
2033,2024-09-27,1,1,0,0,none
2034,2024-10-09,0,-1,0,0,none
2035,2024-10-11,1,2,0,0,none
2036,2024-09-24,0,0,0,0,none
2037,2024-10-06,1,1,0,0,none
2038,2024-09-16,0,-1,0,0,none
2039,2024-10-04,0,-2,0,0,none
2040,2024-10-05,1,1,0,0,none
2041,2024-10-05,1,3,0,0,none
2042,2024-10-09,0,0,0,0,none
2043,2024-10-02,1,1,0,0,none
2044,2024-09-28,0,0,0,0,none
2045,2024-09-18,0,0,0,0,none
2046,2024-10-15,1,1,0,0,none
2047,2024-10-13,1,2,0,0,none
2048,2024-09-19,0,-1,0,0,none
2049,2024-10-03,1,1,0,0,none
2050,2024-10-01,1,2,0,0,none
2051,2024-10-04,1,2,0,0,weather
2052,2024-10-19,1,1,0,0,none
2053,2024-09-29,0,0,0,0,none
2054,2024-10-12,0,-1,0,0,none
2055,2024-09-29,1,1,1,0,none
2056,2024-10-03,0,0,0,0,none
2057,2024-10-01,0,-1,0,0,none
2058,2024-10-11,1,1,0,0,none
2059,2024-10-10,0,-3,0,0,none
2060,2024-10-09,0,-1,0,0,none
2061,2024-10-05,1,1,0,0,none
2062,2024-10-12,0,-1,0,0,none
2063,2024-09-29,1,2,0,0,none
2064,2024-09-28,0,0,0,0,none
2065,2024-10-12,1,1,0,0,none
2066,2024-09-27,1,2,0,0,none
2067,2024-10-09,0,-1,0,0,none
2068,2024-09-29,0,-1,0,0,none
2069,2024-10-01,0,-3,0,0,none
2070,2024-10-26,1,2,0,0,none
2071,2024-10-11,0,-3,0,0,none
2072,2024-09-28,1,2,0,0,none
2073,2024-10-06,0,-1,0,0,none
2074,2024-09-25,0,0,0,0,none
2075,2024-10-03,0,0,0,0,none
2076,2024-10-22,1,3,0,0,weather
2077,2024-10-09,0,-1,0,0,none
2078,2024-10-26,1,2,0,0,none
2079,2024-10-17,0,-2,0,0,none
2080,2024-10-19,0,0,0,0,none
2081,2024-09-28,1,1,0,0,weather
2082,2024-10-01,0,-1,0,0,none
2083,2024-10-03,0,-1,0,0,none
2084,2024-10-14,1,3,0,0,weather
2085,2024-10-15,1,2,0,0,weather
2086,2024-10-23,1,1,0,0,weather
2087,2024-10-04,1,1,0,0,none
2088,2024-10-16,1,1,0,0,none
2089,2024-10-08,0,0,0,0,none
2090,2024-10-20,0,-1,0,0,none
2091,2024-10-12,0,0,0,0,none
2092,2024-09-29,1,1,1,0,none
2093,2024-09-26,0,-2,0,0,none
2094,2024-10-03,0,-2,0,0,none
2095,2024-10-09,1,1,0,0,weather
2096,2024-10-04,1,3,0,0,none
2097,2024-10-18,1,2,0,0,none
2098,2024-10-06,1,2,0,0,none
2099,2024-10-18,1,1,0,0,none
2100,2024-10-17,1,4,0,0,weather
2101,2024-10-23,0,0,0,0,none
