order_id,order_date,supplier_id,sku,qty,unit_price,currency,ship_mode,incoterm,payment_terms,distance_km,promised_date,urgent,order_notes
2333,2024-10-24,5,SKU00035,18,11.07,EUR,road,DAP,NET30,720,2024-11-07,0,
2334,2024-10-24,2,SKU00022,37,10.97,EUR,road,FOB,NET30,520,2024-11-09,0,
2335,2024-10-24,4,SKU00025,12,28.2,EUR,road,DAP,PREPAID,902,2024-11-10,0,
2336,2024-10-24,19,SKU00015,24,8.64,EUR,sea,CIF,NET30,717,2024-11-16,0,
2337,2024-10-24,4,SKU00019,5,18.88,EUR,air,EXW,NET30,471,2024-11-16,1,urgent
2338,2024-10-24,5,SKU00006,20,25.54,EUR,road,CIF,NET45,507,2024-11-09,0,
2339,2024-10-25,17,SKU00037,16,14.03,EUR,road,CIF,NET45,543,2024-10-27,0,
2340,2024-10-25,9,SKU00025,8,28.2,EUR,air,EXW,NET60,519,2024-11-12,1,urgent
2341,2024-10-25,5,SKU00038,5,11.01,EUR,road,FOB,PREPAID,835,2024-11-06,0,
2342,2024-10-25,18,SKU00028,128,13.14,EUR,air,CIF,NET60,200,2024-11-17,0,
2343,2024-10-25,15,SKU00009,20,15.0,USD,road,FOB,NET30,554,2024-11-23,0,
2344,2024-10-25,20,SKU00001,13,10.28,EUR,rail,DAP,NET60,677,2024-11-12,0,
2345,2024-10-25,19,SKU00010,8,17.53,EUR,sea,CIF,NET45,645,2024-11-17,0,
2346,2024-10-25,16,SKU00032,8,15.22,EUR,road,DAP,NET45,800,2024-11-07,0,
2347,2024-10-25,9,SKU00039,43,17.89,EUR,road,CIF,NET45,617,2024-11-11,0,
2348,2024-10-25,12,SKU00003,5,16.21,EUR,rail,CIF,NET60,411,2024-11-11,0,
2349,2024-10-25,1,SKU00033,23,7.73,EUR,road,EXW,NET60,528,2024-10-30,0,
2350,2024-10-25,11,SKU00037,20,14.22,EUR,rail,DAP,NET45,672,2024-11-19,0,
2351,2024-10-25,2,SKU00032,12,15.28,USD,road,CIF,PREPAID,1099,2024-11-16,0,
2352,2024-10-25,14,SKU00022,60,10.11,EUR,road,FOB,NET45,50,2024-11-27,0,
2353,2024-10-25,4,SKU00015,28,8.44,EUR,road,EXW,NET45,495,2024-11-11,0,
2354,2024-10-26,13,SKU00032,11,14.59,EUR,sea,DAP,NET60,641,2024-11-07,0,
2355,2024-10-26,9,SKU00002,29,21.46,EUR,sea,DAP,NET60,1164,2024-11-10,1,urgent
2356,2024-10-26,1,SKU00031,51,26.18,USD,road,CIF,PREPAID,1110,2024-11-03,0,
2357,2024-10-26,20,SKU00005,18,11.72,EUR,rail,CIF,NET60,481,2024-11-13,0,
2358,2024-10-26,10,SKU00013,15,17.91,EUR,road,DAP,NET30,976,2024-10-29,0,
2359,2024-10-26,10,SKU00009,20,14.4,EUR,road,CIF,NET30,502,2024-10-29,1,urgent
2360,2024-10-26,18,SKU00020,15,21.17,EUR,air,DAP,NET45,1030,2024-11-11,0,
2361,2024-10-26,19,SKU00037,6,14.05,EUR,road,FOB,PREPAID,759,2024-11-23,0,
2362,2024-10-26,1,SKU00031,86,26.18,USD,road,CIF,NET45,651,2024-11-06,0,
2363,2024-10-26,6,SKU00014,5,24.74,EUR,air,FOB,NET30,701,2024-11-24,0,
2364,2024-10-26,9,SKU00024,14,40.82,EUR,sea,EXW,NET45,425,2024-11-03,0,
2365,2024-10-27,3,SKU00028,35,14.03,EUR,air,FOB,NET30,373,2024-11-04,0,
2366,2024-10-27,5,SKU00023,67,6.95,EUR,air,DAP,NET45,880,2024-11-12,0,
2367,2024-10-27,6,SKU00008,27,15.61,USD,road,CIF,PREPAID,1069,2024-11-21,0,
2368,2024-10-27,8,SKU00026,4,9.95,EUR,road,FOB,NET30,815,2024-11-22,0,
2369,2024-10-27,5,SKU00016,22,7.04,EUR,air,DAP,PREPAID,990,2024-11-17,0,
2370,2024-10-27,3,SKU00039,19,20.2,EUR,road,FOB,PREPAID,696,2024-11-11,0,
2371,2024-10-27,16,SKU00006,14,25.15,EUR,sea,DAP,PREPAID,494,2024-11-08,0,
2372,2024-10-27,16,SKU00029,32,31.66,EUR,air,CIF,NET30,874,2024-11-09,0,
2373,2024-10-27,17,SKU00008,9,14.42,EUR,sea,EXW,NET30,1058,2024-10-31,0,
2374,2024-10-27,20,SKU00032,17,13.52,EUR,rail,FOB,NET30,591,2024-11-12,0,
2375,2024-10-27,12,SKU00038,32,12.35,EUR,sea,DAP,NET60,691,2024-11-16,0,
2376,2024-10-28,10,SKU00007,10,8.86,EUR,air,FOB,PREPAID,972,2024-11-01,0,
2377,2024-10-28,8,SKU00031,22,13.78,USD,road,DAP,NET60,717,2024-11-21,0,
2378,2024-10-28,6,SKU00007,13,9.57,USD,rail,CIF,NET30,595,2024-12-01,0,
2379,2024-10-28,10,SKU00026,8,9.68,EUR,road,EXW,PREPAID,653,2024-10-30,0,
2380,2024-10-28,9,SKU00036,9,7.63,EUR,sea,DAP,NET30,782,2024-11-12,0,
2381,2024-10-28,9,SKU00034,11,27.37,USD,road,EXW,NET45,714,2024-11-12,0,
2382,2024-10-28,15,SKU00012,44,28.82,EUR,road,FOB,NET30,574,2024-11-25,0,
2383,2024-10-28,11,SKU00021,23,14.01,EUR,sea,EXW,NET30,793,2024-11-19,0,
2384,2024-10-29,8,SKU00009,72,13.34,EUR,road,FOB,NET45,1131,2024-11-21,0,
2385,2024-10-29,19,SKU00006,14,22.32,EUR,road,CIF,NET30,707,2024-11-26,0,
2386,2024-10-29,18,SKU00006,19,25.0,EUR,road,EXW,NET60,621,2024-11-19,0,
2387,2024-10-29,13,SKU00024,4,26.15,EUR,air,FOB,PREPAID,728,2024-11-06,0,
2388,2024-10-29,3,SKU00001,62,9.99,EUR,sea,FOB,NET60,426,2024-11-09,0,
2389,2024-10-29,2,SKU00003,8,15.4,EUR,road,CIF,PREPAID,539,2024-11-19,0,
2390,2024-10-29,19,SKU00009,27,12.43,EUR,road,DAP,NET60,777,2024-11-22,1,urgent
2391,2024-10-30,20,SKU00034,9,25.05,EUR,road,CIF,NET45,807,2024-11-08,0,
2392,2024-10-30,12,SKU00007,42,10.24,USD,road,EXW,NET45,377,2024-11-23,0,
2393,2024-10-30,4,SKU00013,3,15.69,EUR,sea,FOB,NET60,836,2024-11-18,0,
2394,2024-10-30,18,SKU00014,16,25.24,EUR,road,FOB,NET45,846,2024-11-19,0,
2395,2024-10-30,4,SKU00038,6,12.21,EUR,road,CIF,NET60,889,2024-11-20,0,
2396,2024-10-30,11,SKU00040,7,27.72,EUR,road,DAP,NET30,742,2024-11-17,1,urgent
2397,2024-10-30,4,SKU00017,4,6.9,EUR,road,DAP,NET45,702,2024-11-17,0,
2398,2024-10-30,7,SKU00026,13,8.96,EUR,sea,DAP,NET30,723,2024-11-10,0,
2399,2024-10-31,13,SKU00017,9,7.61,EUR,road,DAP,NET45,445,2024-11-05,0,
2400,2024-11-01,15,SKU00005,19,11.2,EUR,road,CIF,NET45,754,2024-12-02,0,
2401,2024-11-01,2,SKU00037,39,13.93,EUR,sea,FOB,PREPAID,1052,2024-11-18,0,
2402,2024-11-01,19,SKU00010,29,18.83,EUR,air,CIF,PREPAID,876,2024-11-23,0,
2403,2024-11-01,15,SKU00025,191,24.42,EUR,rail,EXW,NET45,650,2024-11-30,1,urgent
2404,2024-11-01,14,SKU00005,31,11.19,EUR,rail,CIF,NET30,104,2024-11-26,0,
2405,2024-11-01,20,SKU00035,3,11.73,EUR,road,EXW,PREPAID,812,2024-11-10,0,
2406,2024-11-01,15,SKU00005,37,11.2,EUR,road,CIF,NET30,948,2024-11-30,0,
2407,2024-11-01,20,SKU00022,5,11.11,EUR,rail,CIF,NET45,774,2024-11-14,1,urgent
2408,2024-11-01,4,SKU00018,30,9.88,EUR,air,EXW,NET30,466,2024-11-20,0,
2409,2024-11-02,20,SKU00015,8,8.79,EUR,road,DAP,NET30,413,2024-11-25,0,
2410,2024-11-02,19,SKU00008,40,13.37,EUR,road,FOB,NET60,372,2024-11-20,0,
2411,2024-11-02,6,SKU00007,16,9.57,USD,air,CIF,NET60,772,2024-11-30,0,
2412,2024-11-02,5,SKU00039,13,18.83,EUR,sea,EXW,NET30,836,2024-11-24,0,
2413,2024-11-02,16,SKU00011,7,64.56,EUR,road,CIF,PREPAID,494,2024-11-17,0,
2414,2024-11-02,13,SKU00012,130,27.41,EUR,road,CIF,PREPAID,993,2024-11-13,0,
2415,2024-11-02,10,SKU00038,20,12.22,EUR,road,FOB,NET60,363,2024-11-05,0,
2416,2024-11-02,5,SKU00001,15,11.35,EUR,road,FOB,NET45,1143,2024-11-19,0,
2417,2024-11-02,1,SKU00010,18,19.05,EUR,road,DAP,NET60,877,2024-11-05,0,
2418,2024-11-02,13,SKU00004,25,11.09,EUR,road,CIF,NET45,1355,2024-11-14,0,
2419,2024-11-02,9,SKU00039,13,19.41,EUR,sea,DAP,PREPAID,565,2024-11-18,0,
2420,2024-11-02,20,SKU00012,27,29.47,USD,sea,DAP,NET60,926,2024-11-18,0,
2421,2024-11-02,18,SKU00033,50,7.02,EUR,air,CIF,NET60,418,2024-11-21,0,
2422,2024-11-02,16,SKU00028,36,14.85,EUR,road,FOB,NET60,859,2024-11-16,1,urgent
2423,2024-11-03,1,SKU00006,2,25.71,EUR,road,CIF,PREPAID,517,2024-11-12,0,
2424,2024-11-03,17,SKU00021,30,13.43,EUR,air,EXW,NET30,584,2024-11-07,0,
2425,2024-11-03,15,SKU00016,39,6.87,EUR,road,EXW,NET45,916,2024-12-04,0,
2426,2024-11-03,10,SKU00037,50,13.06,EUR,road,EXW,NET30,580,2024-11-05,1,urgent
2427,2024-11-03,11,SKU00019,39,19.4,EUR,road,DAP,NET30,894,2024-11-23,0,
2428,2024-11-03,15,SKU00028,11,15.09,EUR,road,FOB,PREPAID,852,2024-12-02,0,
2429,2024-11-03,17,SKU00033,29,7.7,EUR,road,EXW,PREPAID,805,2024-11-11,0,
2430,2024-11-04,9,SKU00001,32,9.87,EUR,road,FOB,NET30,1054,2024-11-17,0,
2431,2024-11-04,17,SKU00028,14,13.0,EUR,road,CIF,NET45,991,2024-11-08,0,
2432,2024-11-04,5,SKU00034,24,26.87,EUR,road,EXW,PREPAID,490,2024-11-19,0,
2433,2024-11-04,2,SKU00011,33,58.27,EUR,road,FOB,NET45,895,2024-11-22,0,
2434,2024-11-04,1,SKU00024,3,27.58,EUR,road,FOB,NET60,808,2024-11-12,0,
2435,2024-11-04,3,SKU00028,43,14.03,EUR,road,DAP,PREPAID,535,2024-11-18,0,
2436,2024-11-04,14,SKU00024,12,26.0,EUR,sea,EXW,NET60,683,2024-12-05,0,
2437,2024-11-04,10,SKU00016,44,7.19,EUR,road,EXW,NET60,807,2024-11-06,0,
2438,2024-11-05,11,SKU00031,5,13.16,EUR,road,CIF,NET60,491,2024-11-23,0,
2439,2024-11-05,10,SKU00014,16,23.72,EUR,rail,EXW,PREPAID,593,2024-11-07,0,
2440,2024-11-05,6,SKU00014,7,22.1,EUR,road,CIF,NET30,831,2024-12-03,0,
2441,2024-11-05,9,SKU00030,39,19.23,USD,sea,DAP,NET30,940,2024-11-15,0,
2442,2024-11-05,14,SKU00001,7,11.43,EUR,road,DAP,NET60,609,2024-12-05,0,
2443,2024-11-05,7,SKU00023,8,7.56,EUR,road,EXW,NET30,650,2024-11-16,0,
2444,2024-11-05,16,SKU00023,28,6.32,EUR,road,FOB,PREPAID,820,2024-11-16,0,
2445,2024-11-05,14,SKU00023,45,7.7,EUR,road,EXW,NET30,698,2024-12-05,1,urgent
2446,2024-11-05,12,SKU00028,38,13.42,EUR,road,DAP,NET45,729,2024-11-21,1,urgent
2447,2024-11-05,1,SKU00006,7,25.7,EUR,road,FOB,PREPAID,388,2024-11-14,1,urgent
2448,2024-11-06,3,SKU00008,26,13.44,EUR,road,DAP,NET30,630,2024-11-21,1,urgent
2449,2024-11-06,8,SKU00010,15,18.54,EUR,road,CIF,NET45,593,2024-12-03,0,
2450,2024-11-06,4,SKU00026,44,9.74,EUR,road,CIF,NET60,456,2024-11-27,0,
2451,2024-11-06,7,SKU00024,7,25.17,EUR,road,DAP,NET45,760,2024-11-14,0,
2452,2024-11-06,6,SKU00007,21,9.57,USD,rail,DAP,PREPAID,700,2024-12-03,0,
2453,2024-11-06,20,SKU00009,14,13.45,EUR,road,CIF,PREPAID,789,2024-11-17,0,
2454,2024-11-06,12,SKU00023,19,6.9,EUR,road,FOB,NET30,946,2024-11-21,1,urgent
2455,2024-11-06,20,SKU00013,9,17.68,EUR,air,CIF,NET30,1061,2024-11-20,0,
2456,2024-11-06,9,SKU00009,39,13.35,EUR,air,DAP,PREPAID,758,2024-11-26,0,
2457,2024-11-06,12,SKU00022,2,10.88,EUR,road,EXW,NET45,838,2024-11-30,0,
2458,2024-11-06,5,SKU00031,6,11.69,EUR,road,CIF,NET30,1046,2024-11-21,0,
2459,2024-11-06,7,SKU00027,7,9.44,EUR,rail,DAP,PREPAID,618,2024-11-13,0,
2460,2024-11-06,12,SKU00021,26,14.02,EUR,road,DAP,PREPAID,682,2024-12-02,0,
2461,2024-11-07,4,SKU00009,22,15.0,USD,road,EXW,NET30,929,2024-11-26,1,urgent
2462,2024-11-07,13,SKU00009,35,13.07,EUR,road,FOB,NET60,734,2024-11-14,1,urgent
2463,2024-11-07,17,SKU00016,16,6.88,EUR,road,EXW,NET60,594,2024-11-09,0,
2464,2024-11-07,8,SKU00028,13,14.37,EUR,road,EXW,PREPAID,853,2024-12-01,0,
2465,2024-11-07,5,SKU00019,12,19.18,EUR,air,CIF,PREPAID,767,2024-11-24,0,
2466,2024-11-07,18,SKU00006,12,25.72,EUR,air,DAP,NET45,411,2024-12-01,0,
2467,2024-11-07,7,SKU00040,24,25.17,EUR,air,FOB,NET45,853,2024-11-19,0,
2468,2024-11-07,20,SKU00016,11,7.35,EUR,rail,CIF,NET30,699,2024-11-19,0,
2469,2024-11-07,11,SKU00017,24,7.71,EUR,road,FOB,PREPAID,551,2024-11-21,0,
2470,2024-11-07,15,SKU00031,40,12.61,EUR,air,EXW,NET45,519,2024-11-29,0,
2471,2024-11-07,3,SKU00013,9,17.59,EUR,road,FOB,NET45,825,2024-11-11,0,
2472,2024-11-08,18,SKU00008,20,15.03,USD,road,FOB,PREPAID,422,2024-11-29,0,
2473,2024-11-08,19,SKU00018,7,10.1,EUR,sea,FOB,NET45,678,2024-11-27,0,
2474,2024-11-08,10,SKU00002,30,18.93,EUR,road,FOB,NET30,890,2024-11-11,0,
2475,2024-11-08,2,SKU00004,9,10.7,EUR,road,DAP,PREPAID,1055,2024-11-28,0,
2476,2024-11-08,20,SKU00034,30,25.3,EUR,air,CIF,NET45,549,2024-11-20,0,
2477,2024-11-08,17,SKU00015,34,8.77,EUR,road,CIF,PREPAID,419,2024-11-14,0,
2478,2024-11-08,5,SKU00004,6,11.85,EUR,road,DAP,NET30,1013,2024-11-25,0,
2479,2024-11-08,14,SKU00008,8,12.63,EUR,road,CIF,NET60,314,2024-12-02,0,
2480,2024-11-08,2,SKU00018,37,8.97,EUR,road,CIF,PREPAID,519,2024-11-29,0,
2481,2024-11-08,19,SKU00016,10,7.77,USD,sea,CIF,NET30,481,2024-12-04,0,
2482,2024-11-08,18,SKU00003,14,15.2,EUR,rail,EXW,NET30,589,2024-11-27,0,
2483,2024-11-08,9,SKU00021,7,14.39,USD,air,FOB,NET60,346,2024-11-18,0,
2484,2024-11-09,6,SKU00018,15,9.12,EUR,road,EXW,PREPAID,699,2024-12-05,0,
2485,2024-11-09,9,SKU00012,47,24.91,EUR,sea,CIF,PREPAID,683,2024-11-23,0,
2486,2024-11-09,18,SKU00024,8,24.64,EUR,road,CIF,NET60,722,2024-11-23,0,
2487,2024-11-09,15,SKU00008,4,14.12,EUR,sea,EXW,NET30,1128,2024-12-08,0,
2488,2024-11-09,8,SKU00036,38,11.12,EUR,road,FOB,NET60,870,2024-12-09,0,
2489,2024-11-09,3,SKU00024,11,27.54,EUR,road,CIF,NET45,681,2024-11-18,0,
2490,2024-11-09,14,SKU00014,13,21.73,EUR,road,DAP,NET30,697,2024-12-12,0,
2491,2024-11-09,4,SKU00007,13,9.84,USD,rail,FOB,NET30,380,2024-11-30,0,
2492,2024-11-10,20,SKU00038,47,12.89,EUR,road,FOB,NET45,644,2024-11-22,0,
2493,2024-11-10,7,SKU00029,24,32.92,EUR,road,EXW,NET30,848,2024-11-20,0,
2494,2024-11-10,13,SKU00035,18,12.49,EUR,road,CIF,NET60,762,2024-11-20,0,
2495,2024-11-10,7,SKU00031,25,14.19,USD,rail,FOB,NET45,923,2024-11-21,0,
2496,2024-11-10,8,SKU00009,61,12.59,EUR,sea,FOB,PREPAID,256,2024-12-05,1,urgent
2497,2024-11-10,17,SKU00036,38,7.7,EUR,road,CIF,NET60,926,2024-11-14,0,
2498,2024-11-10,16,SKU00024,39,23.74,EUR,road,DAP,NET30,624,2024-11-29,0,
2499,2024-11-10,6,SKU00028,23,14.76,EUR,air,EXW,PREPAID,683,2024-12-13,0,
2500,2024-11-10,19,SKU00034,27,26.47,EUR,road,EXW,NET45,935,2024-12-02,0,
2501,2024-11-11,19,SKU00009,55,14.17,EUR,sea,CIF,NET30,809,2024-12-01,0,
2502,2024-11-11,19,SKU00037,47,14.59,EUR,road,EXW,NET45,431,2024-12-04,0,
2503,2024-11-11,3,SKU00026,41,9.97,EUR,rail,DAP,NET30,748,2024-11-18,0,
2504,2024-11-11,3,SKU00029,74,29.48,EUR,sea,DAP,PREPAID,824,2024-11-24,0,
2505,2024-11-11,20,SKU00026,20,11.03,USD,air,CIF,NET45,442,2024-11-22,1,urgent
2506,2024-11-11,15,SKU00001,42,5.55,EUR,road,FOB,NET45,677,2024-12-05,0,
2507,2024-11-12,16,SKU00033,4,7.46,EUR,road,DAP,NET60,288,2024-11-24,0,
2508,2024-11-12,12,SKU00015,5,9.27,EUR,air,CIF,NET60,1245,2024-12-01,0,
2509,2024-11-12,19,SKU00036,67,7.32,EUR,road,EXW,NET45,569,2024-12-01,0,
2510,2024-11-12,19,SKU00003,17,15.56,EUR,air,FOB,NET60,367,2024-12-11,0,
2511,2024-11-13,20,SKU00003,56,14.64,EUR,road,FOB,NET60,735,2024-11-20,0,
2512,2024-11-13,20,SKU00009,7,13.45,EUR,road,CIF,NET30,1053,2024-11-25,0,
2513,2024-11-13,6,SKU00014,4,21.73,EUR,sea,EXW,NET30,382,2024-12-15,0,
2514,2024-11-13,5,SKU00023,16,6.95,EUR,sea,CIF,NET60,745,2024-11-29,0,
2515,2024-11-13,16,SKU00036,23,7.47,EUR,road,CIF,NET45,746,2024-11-28,1,urgent
2516,2024-11-13,11,SKU00040,44,27.72,EUR,road,CIF,NET60,401,2024-11-26,1,urgent
2517,2024-11-13,20,SKU00001,3,10.32,EUR,sea,CIF,NET45,367,2024-11-22,1,urgent
2518,2024-11-14,12,SKU00018,45,8.95,EUR,road,FOB,NET60,393,2024-12-04,0,
2519,2024-11-14,11,SKU00002,19,19.74,EUR,road,EXW,PREPAID,549,2024-12-03,0,
2520,2024-11-14,2,SKU00017,17,7.3,EUR,road,FOB,PREPAID,532,2024-12-05,0,
2521,2024-11-14,2,SKU00015,18,9.03,EUR,sea,CIF,NET60,1081,2024-11-30,0,
2522,2024-11-14,5,SKU00014,40,22.47,EUR,road,DAP,NET45,945,2024-12-05,0,
2523,2024-11-14,16,SKU00029,14,31.66,EUR,road,FOB,PREPAID,459,2024-11-30,0,
2524,2024-11-14,1,SKU00010,22,17.1,EUR,road,DAP,NET30,751,2024-11-20,0,
2525,2024-11-14,20,SKU00032,30,13.05,EUR,road,FOB,PREPAID,905,2024-11-23,0,
2526,2024-11-14,8,SKU00012,13,26.1,EUR,road,FOB,NET45,1132,2024-12-12,0,
2527,2024-11-14,19,SKU00037,1,13.95,EUR,sea,DAP,NET45,907,2024-12-03,0,
2528,2024-11-14,7,SKU00019,8,19.83,EUR,road,EXW,NET60,530,2024-12-03,0,
2529,2024-11-14,17,SKU00012,16,28.23,EUR,road,DAP,NET45,535,2024-11-25,0,
2530,2024-11-15,18,SKU00010,26,17.19,EUR,sea,EXW,PREPAID,1129,2024-12-09,0,
2531,2024-11-15,17,SKU00016,17,7.38,EUR,air,DAP,PREPAID,746,2024-11-24,0,
2532,2024-11-15,13,SKU00007,6,9.66,EUR,air,FOB,NET30,360,2024-11-23,0,
2533,2024-11-15,7,SKU00039,22,22.17,USD,road,EXW,PREPAID,530,2024-11-23,0,
2534,2024-11-15,10,SKU00002,6,21.96,EUR,road,EXW,NET30,789,2024-11-21,0,
2535,2024-11-15,15,SKU00003,14,16.19,EUR,road,FOB,NET45,763,2024-12-15,0,
2536,2024-11-15,12,SKU00018,9,8.94,EUR,sea,FOB,NET30,667,2024-12-05,0,
2537,2024-11-15,4,SKU00001,16,11.09,EUR,road,EXW,NET60,694,2024-12-04,0,
2538,2024-11-15,20,SKU00013,11,17.36,EUR,road,FOB,PREPAID,578,2024-11-26,0,
2539,2024-11-15,11,SKU00037,7,14.03,EUR,rail,DAP,NET45,598,2024-11-30,0,
2540,2024-11-15,19,SKU00020,25,25.0,EUR,road,CIF,PREPAID,1407,2024-12-10,0,
2541,2024-11-15,19,SKU00010,22,16.75,EUR,road,FOB,NET30,630,2024-12-06,0,
2542,2024-11-15,11,SKU00035,10,11.76,EUR,sea,CIF,NET30,642,2024-11-29,0,
2543,2024-11-16,13,SKU00003,39,15.65,EUR,road,EXW,NET60,638,2024-11-25,0,
2544,2024-11-16,14,SKU00033,18,7.21,EUR,air,DAP,NET45,756,2024-12-17,1,urgent
2545,2024-11-16,15,SKU00001,38,5.55,EUR,road,FOB,NET30,636,2024-12-17,0,
2546,2024-11-16,6,SKU00028,20,14.76,EUR,road,DAP,NET45,571,2024-12-15,0,
2547,2024-11-16,17,SKU00019,19,19.84,EUR,road,FOB,PREPAID,557,2024-11-21,0,
2548,2024-11-16,17,SKU00008,104,14.54,EUR,sea,DAP,NET45,449,2024-11-18,0,
2549,2024-11-16,17,SKU00008,16,14.73,EUR,road,FOB,NET30,625,2024-11-20,0,
2550,2024-11-16,6,SKU00019,46,21.62,EUR,air,CIF,NET30,745,2024-12-14,0,
2551,2024-11-16,3,SKU00040,21,27.37,EUR,road,CIF,NET30,535,2024-12-03,1,urgent
2552,2024-11-16,20,SKU00006,11,22.88,EUR,sea,EXW,NET45,562,2024-12-01,0,
2553,2024-11-16,20,SKU00012,15,29.47,USD,road,DAP,NET60,855,2024-12-03,1,urgent
2554,2024-11-16,10,SKU00028,6,15.41,EUR,sea,FOB,NET60,788,2024-11-18,1,urgent
2555,2024-11-17,4,SKU00040,6,27.32,EUR,road,CIF,NET60,539,2024-12-12,0,
2556,2024-11-17,6,SKU00007,10,9.57,USD,sea,CIF,PREPAID,409,2024-12-16,0,
2557,2024-11-17,8,SKU00017,7,8.17,EUR,air,EXW,NET30,568,2024-12-19,0,
2558,2024-11-17,20,SKU00010,28,17.58,EUR,road,FOB,NET60,947,2024-11-30,0,
2559,2024-11-17,10,SKU00010,10,19.17,EUR,road,DAP,PREPAID,1018,2024-11-22,0,
2560,2024-11-17,1,SKU00031,60,26.18,USD,road,EXW,NET30,683,2024-11-23,0,
2561,2024-11-17,1,SKU00018,19,10.2,EUR,road,FOB,NET30,570,2024-11-29,0,
2562,2024-11-17,1,SKU00009,41,12.82,EUR,sea,FOB,PREPAID,483,2024-11-20,1,urgent
2563,2024-11-17,8,SKU00023,6,6.78,EUR,sea,CIF,PREPAID,876,2024-12-18,0,
2564,2024-11-17,17,SKU00028,16,13.77,EUR,road,DAP,PREPAID,556,2024-11-19,0,
2565,2024-11-17,5,SKU00039,20,19.71,EUR,road,CIF,NET45,575,2024-12-06,0,
2566,2024-11-17,10,SKU00016,2,7.19,EUR,sea,DAP,PREPAID,798,2024-11-19,0,
2567,2024-11-17,20,SKU00035,11,10.78,EUR,road,DAP,NET45,937,2024-11-27,1,urgent
2568,2024-11-18,18,SKU00025,17,25.69,EUR,air,EXW,PREPAID,542,2024-12-08,0,
2569,2024-11-18,15,SKU00034,40,26.76,EUR,road,FOB,NET30,642,2024-12-19,0,
2570,2024-11-18,8,SKU00016,18,6.15,EUR,road,CIF,NET30,443,2024-12-12,0,
2571,2024-11-18,19,SKU00014,7,24.0,EUR,road,EXW,NET60,961,2024-12-08,0,
2572,2024-11-18,9,SKU00009,8,12.22,EUR,road,EXW,NET30,975,2024-11-28,0,
2573,2024-11-18,11,SKU00023,31,7.28,EUR,road,CIF,NET45,631,2024-12-08,0,
2574,2024-11-18,12,SKU00019,33,22.24,USD,road,DAP,NET45,601,2024-12-08,0,
2575,2024-11-18,2,SKU00016,4,6.25,EUR,road,FOB,NET45,456,2024-12-08,0,
2576,2024-11-18,3,SKU00004,73,12.51,USD,road,FOB,NET30,537,2024-11-27,0,
2577,2024-11-18,12,SKU00025,43,26.89,EUR,road,EXW,PREPAID,412,2024-12-13,0,
2578,2024-11-19,5,SKU00024,26,25.01,EUR,road,EXW,NET30,946,2024-12-06,0,
2579,2024-11-19,5,SKU00038,8,12.91,EUR,air,EXW,PREPAID,1142,2024-12-07,0,
2580,2024-11-19,6,SKU00039,47,19.94,EUR,sea,FOB,NET30,813,2024-12-21,1,urgent
2581,2024-11-19,4,SKU00010,6,19.83,EUR,road,CIF,NET45,399,2024-12-10,0,
2582,2024-11-19,5,SKU00006,28,25.54,EUR,sea,FOB,NET30,727,2024-12-06,0,
2583,2024-11-20,9,SKU00037,5,12.11,EUR,air,DAP,NET45,625,2024-11-30,0,
2584,2024-11-20,11,SKU00012,8,27.08,EUR,road,DAP,NET45,1102,2024-12-06,0,
2585,2024-11-20,7,SKU00034,39,24.57,EUR,road,CIF,PREPAID,398,2024-12-01,0,
2586,2024-11-20,12,SKU00022,20,10.88,EUR,sea,DAP,NET30,897,2024-12-11,0,
2587,2024-11-20,20,SKU00008,9,13.27,EUR,air,FOB,NET30,524,2024-12-02,0,
2588,2024-11-20,9,SKU00003,56,14.93,EUR,air,FOB,NET45,705,2024-11-30,0,
2589,2024-11-20,8,SKU00001,25,11.11,EUR,road,DAP,PREPAID,510,2024-12-15,0,
2590,2024-11-20,19,SKU00030,16,19.46,USD,road,CIF,NET60,438,2024-12-15,0,
2591,2024-11-21,3,SKU00028,100,14.03,EUR,road,FOB,NET60,830,2024-12-02,0,
2592,2024-11-21,20,SKU00034,57,27.06,EUR,road,DAP,NET45,662,2024-12-04,0,
2593,2024-11-21,20,SKU00014,17,22.22,EUR,road,DAP,NET30,897,2024-12-04,0,
2594,2024-11-21,3,SKU00015,6,10.43,USD,road,DAP,NET45,501,2024-12-06,0,
2595,2024-11-21,2,SKU00030,25,17.74,EUR,road,DAP,NET60,839,2024-12-11,0,
2596,2024-11-21,17,SKU00026,24,9.71,EUR,road,DAP,NET45,1115,2024-11-25,0,
2597,2024-11-21,16,SKU00024,45,23.47,EUR,sea,DAP,NET45,1164,2024-12-08,0,
2598,2024-11-21,17,SKU00018,11,10.88,USD,sea,EXW,NET30,625,2024-11-27,0,
2599,2024-11-21,5,SKU00024,7,24.01,EUR,road,CIF,NET30,678,2024-12-08,0,
2600,2024-11-22,15,SKU00016,17,6.99,EUR,sea,CIF,NET45,512,2024-12-21,0,
2601,2024-11-22,4,SKU00035,34,11.74,EUR,road,EXW,NET30,388,2024-12-09,1,urgent
2602,2024-11-22,14,SKU00039,45,20.7,EUR,road,EXW,NET60,532,2024-12-19,0,
2603,2024-11-22,12,SKU00013,47,15.92,EUR,road,FOB,NET30,780,2024-12-12,0,
2604,2024-11-22,9,SKU00016,9,6.85,EUR,road,CIF,NET30,939,2024-12-03,0,
2605,2024-11-22,4,SKU00037,46,12.97,EUR,air,EXW,PREPAID,482,2024-12-13,0,
